Post_ID,Hashtag,Region,Views,Likes,Shares,Comments,Engagement_Level,Platform_TikTok,Platform_Twitter,Platform_YouTube,Content_Type_Post,Content_Type_Reel,Content_Type_Shorts,Content_Type_Tweet,Content_Type_Video,Engagement_Label
Post_289,#Dance,USA,2122512,277831,95870,1487,High,False,True,False,False,True,False,False,False,1
Post_290,#Dance,USA,4445772,159466,75212,24528,Low,False,True,False,False,True,False,False,False,0
Post_291,#Education,UK,495496,300566,97031,48197,Low,False,False,False,False,False,False,False,True,1
Post_292,#Challenge,Germany,1035819,94853,68842,31836,Low,True,False,False,True,False,False,False,False,0
Post_293,#Comedy,USA,424447,50456,76836,13951,High,False,True,False,False,False,False,True,False,0
Post_294,#Gaming,Germany,3949831,495150,7915,2858,High,True,False,False,False,False,True,False,False,1
Post_295,#Tech,Canada,70424,392371,44740,10705,Low,False,False,False,False,True,False,False,False,1
Post_296,#Fitness,India,4820393,44861,86973,46410,Medium,True,False,False,False,False,False,False,False,0
Post_297,#Fashion,Canada,864256,437954,60063,46333,High,True,False,False,False,True,False,False,False,1
Post_298,#Comedy,Germany,1853392,232747,87334,27858,Medium,False,False,False,False,True,False,False,False,0
Post_299,#Challenge,Germany,4700334,65555,32126,13215,High,False,True,False,False,False,False,False,False,0
Post_300,#Education,Brazil,4412697,108323,25130,6295,High,True,False,False,False,False,False,False,True,0
Post_301,#Education,Brazil,340950,127995,30856,14353,High,False,False,False,False,False,False,False,False,0
Post_302,#Tech,Japan,3763770,75074,87283,26590,Medium,True,False,False,False,False,False,True,False,0
Post_303,#Dance,Japan,394485,373829,36151,12167,Low,False,True,False,False,False,False,True,False,1
Post_304,#Viral,Australia,4250412,138828,47483,35614,High,False,True,False,False,False,False,False,False,0
Post_305,#Tech,UK,1722013,357734,70729,37238,High,False,True,False,False,True,False,False,False,1
Post_306,#Comedy,Brazil,1359747,471796,85070,14073,High,False,True,False,False,False,False,False,True,1
Post_307,#Comedy,Germany,3205182,109645,57308,13223,Medium,False,False,True,False,False,False,True,False,0
Post_308,#Education,India,1333000,426321,26174,27048,Medium,False,False,False,False,False,False,False,True,1
Post_309,#Challenge,UK,543708,19494,13359,8753,Low,False,False,False,True,False,False,False,False,0
Post_310,#Fitness,Australia,2337694,429342,49196,28304,Medium,True,False,False,False,False,True,False,False,1
Post_311,#Comedy,Brazil,1423060,44643,79715,20950,High,True,False,False,False,False,True,False,False,0
Post_312,#Comedy,Brazil,70463,81866,70328,42489,Low,False,True,False,False,False,False,False,False,0
Post_313,#Dance,Brazil,245443,457409,42668,8442,Low,True,False,False,True,False,False,False,False,1
Post_314,#Education,Japan,2243003,67157,46609,10189,High,True,False,False,False,False,False,True,False,0
Post_315,#Comedy,India,567506,90799,30845,11229,Medium,False,False,True,True,False,False,False,False,0
Post_316,#Music,Japan,1345248,10364,16629,34324,Medium,False,False,True,True,False,False,False,False,0
Post_317,#Dance,Canada,567122,489613,6414,13429,Low,False,False,False,False,False,False,False,True,1
Post_318,#Fitness,UK,4719001,143216,93614,38476,Low,False,True,False,False,False,False,False,True,0
Post_319,#Gaming,UK,1357286,485410,96395,177,High,True,False,False,False,False,False,True,False,1
Post_320,#Fashion,India,2298278,202870,25710,3153,Low,False,True,False,False,False,False,True,False,0
Post_321,#Challenge,Brazil,436487,440596,28677,23094,Medium,True,False,False,True,False,False,False,False,1
Post_322,#Fashion,Brazil,2824208,151603,30104,8914,High,False,False,True,True,False,False,False,False,0
Post_323,#Gaming,Germany,2517906,254149,3970,17586,Medium,False,True,False,False,False,False,True,False,1
Post_324,#Challenge,Japan,1070510,29674,53802,4514,High,True,False,False,False,False,False,True,False,0
Post_325,#Comedy,UK,3369227,130484,70848,12010,Medium,True,False,False,False,False,False,True,False,0
Post_326,#Fitness,USA,2580238,118495,10621,34440,Medium,True,False,False,False,False,False,False,True,0
Post_327,#Comedy,Japan,1094116,301730,23651,29582,High,True,False,False,False,False,False,False,False,1
Post_328,#Music,UK,3107277,201634,7994,4367,High,False,False,True,False,True,False,False,False,0
Post_329,#Tech,Canada,3502729,423463,33243,17585,Medium,False,False,False,False,False,False,False,True,1
Post_330,#Tech,Brazil,3073848,306268,94923,45513,Medium,False,False,True,False,False,False,True,False,1
Post_331,#Comedy,Japan,2092377,158177,72216,47525,High,True,False,False,False,False,False,True,False,0
Post_332,#Education,USA,4530257,474798,91950,40024,High,False,False,True,True,False,False,False,False,1
Post_333,#Tech,Japan,4297874,462449,15517,44021,Medium,True,False,False,False,False,False,False,False,1
Post_334,#Comedy,Australia,2847461,439633,17966,47276,Medium,True,False,False,True,False,False,False,False,1
Post_335,#Viral,Canada,4096574,225112,53015,15291,Low,False,False,False,False,False,False,False,True,0
Post_336,#Fitness,Brazil,3708615,239914,45200,8352,Low,False,True,False,False,True,False,False,False,0
Post_337,#Music,India,4047898,375210,72728,40390,Medium,True,False,False,False,True,False,False,False,1
Post_338,#Comedy,Brazil,2676484,97672,26461,49856,High,False,True,False,False,True,False,False,False,0
Post_339,#Education,Canada,961039,320162,73066,32,Low,False,False,False,False,False,False,False,True,1
Post_340,#Fashion,Canada,3806052,336179,69578,32549,Medium,False,True,False,False,False,False,True,False,1
Post_341,#Viral,Australia,2277888,10022,63720,49788,Low,True,False,False,False,False,False,True,False,0
Post_342,#Viral,UK,3850711,419814,14656,45277,Low,False,False,False,False,False,False,True,False,1
Post_343,#Tech,Germany,1675122,177756,68407,36886,Medium,False,True,False,False,False,True,False,False,0
Post_344,#Challenge,Canada,121735,293092,98179,41884,Low,False,False,False,False,False,False,False,True,1
Post_345,#Music,Australia,423362,110690,51877,22816,High,False,False,False,False,True,False,False,False,0
Post_346,#Challenge,Australia,2902262,99211,30845,37170,Medium,False,True,False,False,False,True,False,False,0
Post_347,#Challenge,Brazil,1670715,304208,67487,36984,High,False,False,True,True,False,False,False,False,1
Post_348,#Fitness,Brazil,3577708,6650,74312,12776,Low,False,False,True,False,False,False,True,False,0
Post_349,#Comedy,Australia,4157406,52815,89361,25431,Medium,False,True,False,True,False,False,False,False,0
Post_350,#Comedy,Brazil,4955860,204064,19359,46500,Medium,True,False,False,True,False,False,False,False,0
Post_351,#Tech,USA,3562055,211324,22318,48831,Low,True,False,False,True,False,False,False,False,0
Post_352,#Fashion,Canada,4443444,329468,67869,13843,Medium,False,False,True,True,False,False,False,False,1
Post_353,#Comedy,UK,377149,207589,13408,15058,High,True,False,False,False,False,False,False,True,0
Post_354,#Tech,USA,2711504,428947,52195,4775,High,False,False,True,False,False,False,False,False,1
Post_355,#Challenge,Australia,429918,121461,7858,29359,Low,False,False,True,False,False,False,False,False,0
Post_356,#Gaming,Germany,4023574,127139,4948,42147,Medium,False,False,True,False,False,False,False,False,0
Post_357,#Gaming,Brazil,3106083,104414,65393,39972,High,True,False,False,False,False,False,True,False,0
Post_358,#Viral,UK,374765,370936,46890,10055,Low,False,True,False,False,False,True,False,False,1
Post_359,#Tech,Brazil,3573199,332761,15013,41115,Low,False,False,False,True,False,False,False,False,1
Post_360,#Education,Brazil,1772657,333017,23933,28501,Low,False,False,True,True,False,False,False,False,1
Post_361,#Gaming,UK,3559212,54955,38056,8025,High,False,False,True,True,False,False,False,False,0
Post_362,#Education,Germany,147632,19332,644,49459,Low,True,False,False,False,False,False,False,False,0
Post_363,#Challenge,Japan,258238,465551,15136,48715,Low,False,False,False,True,False,False,False,False,1
Post_364,#Dance,Germany,4133077,402734,72073,18629,Medium,True,False,False,False,False,False,False,True,1
Post_365,#Challenge,India,3128393,105546,30995,41182,Medium,False,True,False,False,False,True,False,False,0
Post_366,#Music,Australia,1568970,253002,46733,33534,Medium,False,False,False,False,False,False,True,False,1
Post_367,#Education,UK,464742,267582,36900,25379,High,False,False,False,False,False,False,False,False,1
Post_368,#Fitness,Germany,2014353,461968,86514,36689,High,True,False,False,False,False,False,False,True,1
Post_369,#Dance,UK,2177286,201616,27274,22357,High,False,False,False,False,False,False,True,False,0
Post_370,#Viral,Germany,4338397,139678,73551,14788,Medium,True,False,False,False,False,False,True,False,0
Post_371,#Gaming,India,4659521,103924,29063,38288,Medium,False,False,False,False,False,False,False,True,0
Post_372,#Challenge,Australia,2893640,20284,70366,14181,High,False,False,True,False,False,False,True,False,0
Post_373,#Comedy,Germany,2815469,426113,93461,42629,Medium,True,False,False,True,False,False,False,False,1
Post_374,#Viral,USA,3031527,384860,45831,37574,High,False,False,False,False,False,False,True,False,1
Post_375,#Challenge,Germany,4655360,225104,99715,47565,Low,False,False,False,False,False,False,True,False,0
Post_376,#Viral,Australia,1850613,125819,12927,41305,Medium,False,False,True,True,False,False,False,False,0
Post_377,#Gaming,Germany,2210593,351628,3482,3706,High,True,False,False,False,False,False,True,False,1
Post_378,#Education,Canada,2511011,219874,52071,723,High,False,True,False,False,False,False,True,False,0
Post_379,#Comedy,USA,4904231,448526,39996,15900,Medium,False,True,False,False,True,False,False,False,1
Post_380,#Tech,Japan,630739,396267,48676,22034,Low,False,False,True,False,False,False,True,False,1
Post_381,#Gaming,India,1572385,2798,3479,39467,Low,True,False,False,False,False,False,True,False,0
Post_382,#Dance,USA,871802,491525,45339,23004,Medium,False,False,False,False,False,True,False,False,1
Post_383,#Tech,USA,3044031,327478,80291,4748,Low,False,False,True,False,True,False,False,False,1
Post_384,#Comedy,UK,3432762,386123,50354,18115,High,False,True,False,False,False,False,False,False,1
Post_385,#Tech,Germany,2145559,469691,78098,14666,Medium,False,True,False,False,True,False,False,False,1
Post_386,#Dance,Australia,2064776,387203,7684,5608,Low,False,True,False,True,False,False,False,False,1
Post_387,#Viral,Australia,354702,364531,95192,539,High,False,False,True,True,False,False,False,False,1
Post_388,#Tech,Japan,665740,389852,99285,3432,Medium,False,False,False,True,False,False,False,False,1
Post_389,#Fitness,Japan,4582997,440332,73379,85,Low,False,False,False,False,False,True,False,False,1
Post_390,#Education,Germany,1392163,267737,59937,27304,Medium,False,False,True,False,False,False,True,False,1
Post_391,#Dance,Australia,2183312,333767,32881,29602,High,False,False,True,True,False,False,False,False,1
Post_392,#Music,Canada,2267018,137209,75303,31685,Low,False,False,False,False,False,True,False,False,0
Post_393,#Viral,Brazil,1513659,130934,94962,3519,Low,False,True,False,False,False,False,True,False,0
Post_394,#Fashion,Australia,3267376,243498,80458,44516,Low,False,True,False,False,False,False,False,False,0
Post_395,#Challenge,USA,2127779,176918,38776,18345,Low,True,False,False,False,False,True,False,False,0
Post_396,#Fashion,Canada,4151557,244562,87770,44396,Low,False,False,False,False,False,False,False,False,0
Post_397,#Gaming,Germany,360483,165482,18721,24681,High,False,True,False,False,True,False,False,False,0
Post_398,#Challenge,USA,4987250,423644,6076,26739,Medium,False,False,True,False,False,True,False,False,1
Post_399,#Challenge,Australia,2612254,196077,21722,26238,High,False,False,True,False,True,False,False,False,0
Post_400,#Education,Brazil,378823,448944,80149,42580,Low,False,False,False,False,False,True,False,False,1
Post_401,#Fitness,Germany,4968911,151416,16628,7048,Medium,True,False,False,False,False,True,False,False,0
Post_402,#Education,India,2319248,419303,18861,44765,Low,False,True,False,False,True,False,False,False,1
Post_403,#Challenge,Australia,901819,73906,1462,12876,Low,False,False,False,False,False,False,False,False,0
Post_404,#Education,UK,1924813,188326,41895,37760,Medium,False,False,False,False,False,False,False,False,0
Post_405,#Fitness,Germany,1779685,337898,22528,24827,Medium,False,True,False,False,False,False,True,False,1
Post_406,#Education,Canada,166638,52495,86474,5523,Low,False,False,False,False,False,False,False,False,0
Post_407,#Education,USA,4952299,149289,67652,13777,Medium,False,True,False,False,False,False,False,True,0
Post_408,#Viral,Brazil,908633,408446,85164,12149,High,False,False,False,False,False,True,False,False,1
Post_409,#Education,Brazil,4687224,1635,16037,48614,Medium,False,False,True,False,False,False,False,True,0
Post_410,#Comedy,Australia,2758571,17789,36088,39138,Low,False,False,True,False,False,True,False,False,0
Post_411,#Music,Canada,253934,269239,27213,864,Medium,False,True,False,False,False,False,True,False,1
Post_412,#Dance,Canada,3230389,297140,22102,29483,Low,False,False,True,False,False,False,True,False,1
Post_413,#Tech,UK,3448262,15538,92514,38006,Low,False,False,True,False,False,False,True,False,0
Post_414,#Music,UK,3739590,227858,13222,41021,Medium,True,False,False,False,False,False,False,False,0
Post_415,#Music,UK,2520922,74513,3987,22252,High,False,False,True,False,False,False,False,True,0
Post_416,#Music,India,17826,347482,13497,25800,Medium,False,True,False,False,False,False,True,False,1
Post_417,#Education,UK,2717191,301070,32071,43935,High,False,True,False,False,False,False,True,False,1
Post_418,#Gaming,Japan,775716,249033,82258,37351,Low,True,False,False,False,False,True,False,False,0
Post_419,#Education,Brazil,446706,4264,75452,14816,High,False,False,False,True,False,False,False,False,0
Post_420,#Fitness,UK,951304,342048,65047,35490,Medium,False,False,False,False,False,False,False,False,1
Post_421,#Gaming,UK,1181477,224611,22199,39231,Medium,False,True,False,False,False,False,True,False,0
Post_422,#Challenge,Japan,117636,74051,17802,38144,Medium,False,False,True,True,False,False,False,False,0
Post_423,#Comedy,UK,3592472,80185,16999,48101,Medium,False,False,False,False,False,False,True,False,0
Post_424,#Challenge,Canada,3592674,160629,8445,9171,Medium,False,False,False,False,False,False,False,False,0
Post_425,#Challenge,Germany,4528887,325301,55955,3060,High,False,True,False,False,False,False,False,False,1
Post_426,#Gaming,India,1376828,271019,78128,31233,Medium,False,False,True,True,False,False,False,False,1
Post_427,#Education,Australia,4686957,109616,68468,40709,Medium,False,False,False,False,False,True,False,False,0
Post_428,#Viral,Germany,1375455,425083,93721,18977,High,False,True,False,False,False,False,False,True,1
Post_429,#Fashion,USA,830776,387748,35728,33010,Medium,False,False,True,True,False,False,False,False,1
Post_430,#Fitness,Canada,2151293,496319,47342,12951,Low,False,False,True,False,False,False,True,False,1
Post_431,#Gaming,India,40081,388209,72017,26138,Medium,False,True,False,False,False,False,False,True,1
Post_432,#Viral,Japan,2573525,244672,62989,24852,Low,False,False,False,False,False,False,False,True,0
Post_433,#Music,Germany,693490,271218,30947,20950,Medium,False,False,False,False,False,False,False,True,1
